member,field_path,dtype,shape,size,missing_or_nonfinite,numeric_min,numeric_max,candidate_role
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_cycles201221_003_5.xlsx,记录表.Date_Time,datetime64[ns],243778,243778,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_cycles201221_003_5.xlsx,记录表.Cycle_Index,int64,243778,243778,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Data_Point,int64,312564,312564,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Test_Time(s),object,312564,312564,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Current(A),float64,312564,312564,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Capacity(Ah),float64,312564,312564,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Voltage(V),float64,312564,312564,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Energy(Wh),float64,312564,312564,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Temperature(℃),float64,312564,312564,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Date_Time,datetime64[ns],312564,312564,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#45/LR1865SZ_first20cycle201217_003_5.xlsx,记录表.Cycle_Index,int64,312564,312564,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Data_Point,int64,487167,487167,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Test_Time(s),object,487167,487167,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Current(A),float64,487167,487167,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Capacity(Ah),float64,487167,487167,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Voltage(V),float64,487167,487167,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Energy(Wh),float64,487167,487167,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Temperature(℃),float64,487167,487167,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Date_Time,datetime64[ns],487167,487167,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_cycles201003_003_6.xlsx,记录表.Cycle_Index,int64,487167,487167,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Data_Point,int64,314465,314465,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Test_Time(s),object,314465,314465,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Current(A),float64,314465,314465,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Capacity(Ah),float64,314465,314465,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Voltage(V),float64,314465,314465,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Energy(Wh),float64,314465,314465,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Temperature(℃),float64,314465,314465,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Date_Time,datetime64[ns],314465,314465,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#48/LR1865SZ_first20cycle200927_003_6.xlsx,记录表.Cycle_Index,int64,314465,314465,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Data_Point,int64,242785,242785,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Test_Time(s),object,242785,242785,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Current(A),float64,242785,242785,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Capacity(Ah),float64,242785,242785,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Voltage(V),float64,242785,242785,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Energy(Wh),float64,242785,242785,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Temperature(℃),float64,242785,242785,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Date_Time,datetime64[ns],242785,242785,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_cycles201221_003_6.xlsx,记录表.Cycle_Index,int64,242785,242785,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Data_Point,int64,313959,313959,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Test_Time(s),object,313959,313959,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Current(A),float64,313959,313959,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Capacity(Ah),float64,313959,313959,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Voltage(V),float64,313959,313959,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Energy(Wh),float64,313959,313959,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Temperature(℃),float64,313959,313959,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Date_Time,datetime64[ns],313959,313959,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#49/LR1865SZ_first20cycle201217_003_6.xlsx,记录表.Cycle_Index,int64,313959,313959,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Data_Point,int64,643259,643259,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Test_Time(s),object,643259,643259,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Current(A),float64,643259,643259,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Capacity(Ah),float64,643259,643259,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Voltage(V),float64,643259,643259,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Energy(Wh),float64,643259,643259,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Temperature(℃),float64,643259,643259,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Date_Time,datetime64[ns],643259,643259,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_cycles201003_003_7.xlsx,记录表.Cycle_Index,int64,643259,643259,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Data_Point,int64,322452,322452,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Test_Time(s),object,322452,322452,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Current(A),float64,322452,322452,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Capacity(Ah),float64,322452,322452,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Voltage(V),float64,322452,322452,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Energy(Wh),float64,322452,322452,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Temperature(℃),float64,322452,322452,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Date_Time,datetime64[ns],322452,322452,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#52/LR1865SZ_first20cycle200927_003_7.xlsx,记录表.Cycle_Index,int64,322452,322452,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Data_Point,int64,228418,228418,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Test_Time(s),object,228418,228418,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Current(A),float64,228418,228418,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Capacity(Ah),float64,228418,228418,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Voltage(V),float64,228418,228418,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Energy(Wh),float64,228418,228418,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Temperature(℃),float64,228418,228418,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Date_Time,datetime64[ns],228418,228418,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_cycles201221_003_7.xlsx,记录表.Cycle_Index,int64,228418,228418,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Data_Point,int64,320439,320439,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Test_Time(s),object,320439,320439,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Current(A),float64,320439,320439,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Capacity(Ah),float64,320439,320439,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Voltage(V),float64,320439,320439,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Energy(Wh),float64,320439,320439,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Temperature(℃),float64,320439,320439,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Date_Time,datetime64[ns],320439,320439,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#53/LR1865SZ_first20cycle201217_003_7.xlsx,记录表.Cycle_Index,int64,320439,320439,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Data_Point,int64,640146,640146,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Test_Time(s),object,640146,640146,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Current(A),float64,640146,640146,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Capacity(Ah),float64,640146,640146,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Voltage(V),float64,640146,640146,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Energy(Wh),float64,640146,640146,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Temperature(℃),float64,640146,640146,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Date_Time,datetime64[ns],640146,640146,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_cycles201003_003_8.xlsx,记录表.Cycle_Index,int64,640146,640146,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Data_Point,int64,319488,319488,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Test_Time(s),object,319488,319488,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Current(A),float64,319488,319488,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Capacity(Ah),float64,319488,319488,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Voltage(V),float64,319488,319488,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Energy(Wh),float64,319488,319488,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Temperature(℃),float64,319488,319488,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Date_Time,datetime64[ns],319488,319488,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#57/LR1865SZ_first20cycle200927_003_8.xlsx,记录表.Cycle_Index,int64,319488,319488,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Data_Point,int64,186774,186774,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Test_Time(s),object,186774,186774,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Current(A),float64,186774,186774,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Capacity(Ah),float64,186774,186774,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Voltage(V),float64,186774,186774,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Energy(Wh),float64,186774,186774,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Temperature(℃),float64,186774,186774,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Date_Time,datetime64[ns],186774,186774,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_cycles201221_003_8.xlsx,记录表.Cycle_Index,int64,186774,186774,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Data_Point,int64,315302,315302,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Test_Time(s),object,315302,315302,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Current(A),float64,315302,315302,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Capacity(Ah),float64,315302,315302,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Voltage(V),float64,315302,315302,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Energy(Wh),float64,315302,315302,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Temperature(℃),float64,315302,315302,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Date_Time,datetime64[ns],315302,315302,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#58/LR1865SZ_first20cycle201217_003_8.xlsx,记录表.Cycle_Index,int64,315302,315302,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Data_Point,int64,126648,126648,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Test_Time(s),object,126648,126648,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Current(A),float64,126648,126648,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Capacity(Ah),float64,126648,126648,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Voltage(V),float64,126648,126648,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Energy(Wh),float64,126648,126648,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Temperature(℃),object,126648,126648,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Date_Time,datetime64[ns],126648,126648,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_cycles201217_001_2.xlsx,记录表.Cycle_Index,int64,126648,126648,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Data_Point,int64,317857,317857,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Test_Time(s),object,317857,317857,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Current(A),float64,317857,317857,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Capacity(Ah),float64,317857,317857,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Voltage(V),float64,317857,317857,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Energy(Wh),float64,317857,317857,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Temperature(℃),object,317857,317857,0,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Date_Time,datetime64[ns],317857,317857,,,,other
kw34hhw7xg-3/Cycled with Fixed Current Profiles/#6/LR1865SZ_first20cycle201213_001_2.xlsx,记录表.Cycle_Index,int64,317857,317857,0,1.0,21.0,physical_cycle_candidate
